Date,Open*,High,Low,Close**,Volume,Market Cap
"Jan 19, 2022",$16.02,$16.17,$15.22,$15.24,"$208,624,621","$9,557,560,564"
"Jan 18, 2022",$16.65,$17.62,$15.68,$16.02,"$362,393,695","$10,051,132,774"
"Jan 17, 2022",$17.81,$17.91,$16.32,$16.65,"$277,971,197","$10,446,649,612"
"Jan 16, 2022",$16.50,$18.10,$16.33,$17.81,"$311,479,726","$11,169,605,696"
"Jan 15, 2022",$15.88,$16.64,$15.77,$16.50,"$197,667,350","$10,349,367,486"
"Jan 14, 2022",$15.48,$15.94,$15.21,$15.88,"$193,078,925","$9,962,232,124"
"Jan 13, 2022",$16.27,$16.56,$15.48,$15.48,"$236,906,969","$9,709,159,398"
"Jan 12, 2022",$15.96,$16.58,$15.96,$16.27,"$221,715,263","$10,206,844,787"
"Jan 11, 2022",$15.16,$16.28,$15.06,$15.96,"$293,501,581","$10,013,796,366"
"Jan 10, 2022",$15.80,$16.41,$14.79,$15.16,"$388,682,024","$9,511,526,703"
"Jan 09, 2022",$14.98,$16.25,$14.89,$15.81,"$222,855,975","$9,914,708,202"
"Jan 08, 2022",$15.77,$16.18,$14.63,$14.98,"$340,981,111","$9,395,861,940"
"Jan 07, 2022",$17.09,$17.12,$15.35,$15.77,"$396,627,148","$9,890,961,992"
"Jan 06, 2022",$17.20,$17.20,$16.20,$17.09,"$440,853,593","$10,722,788,871"
"Jan 05, 2022",$18.26,$19.80,$16.60,$17.20,"$592,856,906","$10,791,366,092"
"Jan 04, 2022",$18.45,$19.09,$17.78,$18.26,"$401,520,096","$11,454,059,743"
"Jan 03, 2022",$18.38,$19.14,$17.96,$18.44,"$387,199,887","$11,567,213,227"
"Jan 02, 2022",$17.44,$18.45,$17.11,$18.37,"$228,978,077","$11,522,501,073"
"Jan 01, 2022",$17.07,$17.51,$17.01,$17.44,"$215,030,557","$10,942,369,429"
"Dec 31, 2021",$17.82,$18.60,$16.85,$17.07,"$381,251,541","$10,706,722,882"
"Dec 30, 2021",$17.13,$17.88,$16.74,$17.82,"$302,579,640","$11,179,403,844"
"Dec 29, 2021",$18.41,$19.45,$16.96,$17.09,"$556,682,573","$10,721,248,008"
"Dec 28, 2021",$19.12,$19.93,$17.81,$18.45,"$609,752,158","$11,597,858,987"
"Dec 27, 2021",$18.66,$20.07,$18.56,$19.07,"$421,879,970","$11,984,839,783"
"Dec 26, 2021",$17.46,$18.79,$16.73,$18.69,"$328,730,370","$11,745,630,156"
"Dec 25, 2021",$17.50,$17.85,$17.10,$17.47,"$211,599,998","$10,981,647,024"
"Dec 24, 2021",$18.17,$18.27,$17.29,$17.48,"$339,462,880","$10,978,424,716"
"Dec 23, 2021",$16.23,$18.24,$15.95,$18.13,"$487,135,546","$11,382,525,759"
"Dec 22, 2021",$15.08,$16.41,$14.98,$16.23,"$264,426,176","$10,190,736,042"
"Dec 21, 2021",$14.49,$15.09,$14.33,$15.07,"$146,489,733","$9,466,594,929"
"Dec 20, 2021",$14.96,$15.16,$13.97,$14.48,"$218,636,091","$9,096,110,456"
"Dec 19, 2021",$15.58,$15.97,$14.86,$14.96,"$194,450,339","$9,391,851,785"
"Dec 18, 2021",$15.01,$16.11,$14.70,$15.58,"$313,275,176","$9,781,911,884"
"Dec 17, 2021",$14.41,$15.09,$13.72,$15.01,"$212,120,159","$9,423,393,620"
"Dec 16, 2021",$15.19,$15.38,$14.36,$14.42,"$195,180,102","$9,055,797,663"
"Dec 15, 2021",$15.00,$15.47,$14.20,$15.18,"$223,391,375","$9,532,267,303"
"Dec 14, 2021",$14.16,$15.01,$13.95,$14.98,"$190,824,634","$9,406,120,879"
"Dec 13, 2021",$16.03,$16.09,$13.79,$14.15,"$236,854,841","$8,884,136,623"
"Dec 12, 2021",$15.88,$16.20,$15.28,$16.02,"$142,510,812","$10,058,251,273"
"Dec 11, 2021",$15.18,$16.71,$15.00,$15.89,"$274,377,992","$9,975,120,026"
"Dec 10, 2021",$16.20,$16.54,$15.13,$15.17,"$267,594,941","$9,528,125,950"
"Dec 09, 2021",$18.67,$18.76,$16.13,$16.21,"$265,115,286","$10,176,771,174"
"Dec 08, 2021",$17.20,$18.69,$17.00,$18.67,"$396,616,051","$11,721,261,283"
"Dec 07, 2021",$17.36,$17.66,$16.98,$17.23,"$293,496,197","$10,816,809,963"
"Dec 06, 2021",$16.54,$17.47,$15.22,$17.35,"$370,629,104","$10,893,086,282"
"Dec 05, 2021",$17.18,$17.48,$15.98,$16.53,"$304,823,078","$10,378,935,853"
"Dec 04, 2021",$19.99,$20.03,$13.44,$17.19,"$778,633,101","$10,795,095,921"
"Dec 03, 2021",$22.44,$23.04,$19.53,$19.93,"$410,267,396","$12,514,962,188"
"Dec 02, 2021",$20.97,$23.02,$20.57,$22.37,"$601,374,192","$14,045,326,089"
"Dec 01, 2021",$21.23,$22.27,$20.80,$20.97,"$352,926,488","$13,168,525,540"
"Nov 30, 2021",$20.28,$21.46,$19.68,$21.24,"$294,432,215","$13,338,315,149"
"Nov 29, 2021",$20.20,$20.48,$19.72,$20.30,"$202,866,672","$12,748,349,914"
"Nov 28, 2021",$19.53,$20.25,$18.65,$20.17,"$268,236,955","$12,663,569,953"
"Nov 27, 2021",$19.24,$20.14,$19.24,$19.51,"$160,936,408","$12,250,221,839"
"Nov 26, 2021",$21.39,$21.47,$18.79,$19.19,"$309,671,638","$12,045,544,837"
"Nov 25, 2021",$20.81,$21.63,$20.62,$20.83,"$268,033,039","$13,080,178,651"
"Nov 24, 2021",$22.21,$22.34,$20.56,$21.73,"$243,514,932","$13,644,442,160"
"Nov 23, 2021",$20.97,$22.33,$20.79,$22.18,"$254,129,899","$13,924,997,003"
"Nov 22, 2021",$21.68,$22.23,$20.77,$20.99,"$316,990,900","$13,177,333,600"
"Nov 21, 2021",$22.03,$22.18,$21.42,$21.70,"$164,787,056","$13,625,356,075"
"Nov 20, 2021",$21.22,$22.02,$20.97,$22.01,"$202,233,872","$13,816,446,726"
"Nov 19, 2021",$20.09,$21.33,$19.81,$21.23,"$234,233,753","$13,331,119,197"
"Nov 18, 2021",$21.88,$22.24,$19.67,$20.09,"$328,892,503","$12,615,754,857"
"Nov 17, 2021",$21.71,$21.94,$21.14,$21.88,"$287,532,427","$13,739,883,576"
"Nov 16, 2021",$24.04,$24.04,$20.52,$21.71,"$539,231,063","$13,631,838,937"
"Nov 15, 2021",$24.58,$24.96,$23.90,$23.96,"$263,645,825","$15,040,263,948"
"Nov 14, 2021",$24.68,$24.97,$24.05,$24.57,"$164,014,839","$15,419,200,243"
"Nov 13, 2021",$24.57,$24.79,$24.16,$24.69,"$167,070,377","$15,493,204,886"
"Nov 12, 2021",$25.42,$25.70,$23.93,$24.58,"$295,180,946","$15,425,389,547"
"Nov 11, 2021",$25.34,$26.11,$24.94,$25.46,"$327,675,351","$15,978,734,268"
"Nov 10, 2021",$26.36,$28.43,$24.27,$25.34,"$727,246,143","$15,905,227,607"
"Nov 09, 2021",$26.25,$27.81,$26.03,$26.38,"$529,468,138","$16,557,907,263"
"Nov 08, 2021",$25.35,$26.34,$25.26,$26.25,"$345,765,450","$16,476,135,908"
"Nov 07, 2021",$25.20,$25.52,$25.00,$25.35,"$165,629,137","$15,908,732,558"
"Nov 06, 2021",$25.61,$25.80,$24.51,$25.18,"$237,451,908","$15,804,083,285"
"Nov 05, 2021",$25.77,$26.09,$25.31,$25.61,"$306,264,785","$16,073,564,710"
"Nov 04, 2021",$26.84,$27.47,$25.28,$25.79,"$394,831,143","$16,183,254,664"
"Nov 03, 2021",$26.18,$27.05,$25.44,$26.86,"$461,720,151","$16,854,303,822"
"Nov 02, 2021",$25.64,$26.32,$25.18,$26.17,"$273,444,353","$16,425,711,538"
"Nov 01, 2021",$25.00,$26.47,$24.18,$25.63,"$356,990,406","$16,085,757,277"
"Oct 31, 2021",$24.91,$25.29,$24.05,$24.99,"$218,835,107","$15,685,350,733"
"Oct 30, 2021",$25.43,$25.55,$24.50,$24.91,"$198,420,734","$15,632,563,074"
"Oct 29, 2021",$24.90,$25.80,$24.73,$25.41,"$291,901,890","$15,948,849,970"
"Oct 28, 2021",$24.14,$25.36,$24.01,$24.94,"$426,505,180","$15,652,213,817"
"Oct 27, 2021",$26.57,$28.29,$23.79,$24.15,"$678,496,587","$14,773,661,307"
"Oct 26, 2021",$26.72,$28.28,$26.30,$26.56,"$553,145,671","$16,243,732,205"
"Oct 25, 2021",$25.79,$26.71,$25.71,$26.71,"$231,343,141","$16,334,162,785"
"Oct 24, 2021",$26.87,$27.24,$25.39,$25.84,"$250,045,762","$15,803,193,850"
"Oct 23, 2021",$25.63,$26.89,$25.30,$26.84,"$255,689,526","$16,417,602,844"
"Oct 22, 2021",$26.10,$26.82,$25.35,$25.64,"$342,294,131","$15,680,806,884"
"Oct 21, 2021",$27.13,$27.74,$25.85,$26.11,"$389,710,903","$15,970,711,507"
"Oct 20, 2021",$26.02,$27.10,$25.57,$27.04,"$307,369,982","$16,537,092,287"
"Oct 19, 2021",$25.66,$26.28,$25.31,$26.07,"$251,703,468","$15,945,617,072"
"Oct 18, 2021",$25.92,$26.22,$24.93,$25.65,"$262,817,791","$15,689,958,557"
"Oct 17, 2021",$27.05,$27.12,$25.11,$25.93,"$394,964,386","$15,858,166,089"
"Oct 16, 2021",$25.86,$27.89,$25.73,$27.01,"$513,409,934","$16,521,865,268"
"Oct 15, 2021",$26.41,$26.82,$25.48,$25.85,"$493,881,417","$15,810,596,116"
"Oct 14, 2021",$24.68,$26.46,$24.55,$26.40,"$513,293,234","$16,148,171,218"
"Oct 13, 2021",$23.47,$25.69,$23.21,$24.67,"$671,655,138","$15,092,223,919"
"Oct 12, 2021",$24.20,$24.20,$22.34,$23.47,"$323,630,450","$14,353,061,934"
"Oct 11, 2021",$24.20,$25.05,$23.58,$24.16,"$326,615,164","$14,774,453,610"
"Oct 10, 2021",$25.13,$25.99,$24.14,$24.25,"$354,545,524","$14,833,791,311"
"Oct 09, 2021",$24.77,$25.65,$24.59,$25.13,"$291,060,424","$15,371,932,132"
"Oct 08, 2021",$25.53,$26.07,$24.67,$24.77,"$368,392,614","$15,149,136,618"
"Oct 07, 2021",$25.26,$26.28,$24.52,$25.54,"$417,397,076","$15,618,435,481"
"Oct 06, 2021",$25.65,$25.95,$23.87,$25.29,"$479,199,274","$15,467,056,247"
"Oct 05, 2021",$25.33,$25.85,$24.63,$25.66,"$401,440,871","$15,697,708,460"
"Oct 04, 2021",$26.01,$26.02,$24.32,$25.30,"$456,608,399","$15,476,583,543"
"Oct 03, 2021",$26.15,$26.61,$25.73,$26.00,"$402,608,636","$15,905,262,492"
"Oct 02, 2021",$25.62,$27.21,$25.40,$26.18,"$664,421,727","$16,011,952,420"
"Oct 01, 2021",$23.54,$25.79,$23.52,$25.64,"$704,377,664","$15,680,148,454"
"Sep 30, 2021",$23.02,$23.93,$22.65,$23.53,"$551,151,572","$14,390,174,314"
"Sep 29, 2021",$23.12,$24.26,$22.36,$23.05,"$853,259,462","$14,098,195,847"
"Sep 28, 2021",$22.41,$24.97,$22.28,$23.06,"$1,343,802,036","$14,103,884,127"
"Sep 27, 2021",$24.14,$25.98,$22.30,$22.45,"$1,098,024,907","$13,728,479,433"
"Sep 26, 2021",$19.50,$24.67,$17.77,$24.03,"$1,607,015,164","$14,697,295,899"
"Sep 25, 2021",$19.67,$20.12,$19.00,$19.50,"$297,546,092","$11,927,948,474"
"Sep 24, 2021",$21.52,$21.63,$18.29,$19.67,"$482,871,221","$12,032,089,581"
"Sep 23, 2021",$21.64,$21.83,$20.93,$21.53,"$294,213,264","$13,168,974,353"
"Sep 22, 2021",$19.05,$21.64,$18.87,$21.64,"$481,907,141","$13,234,515,525"
"Sep 21, 2021",$20.89,$21.61,$18.47,$19.04,"$547,836,013","$11,643,599,947"
"Sep 20, 2021",$23.91,$23.98,$20.57,$20.76,"$596,230,982","$12,699,436,705"
"Sep 19, 2021",$24.52,$24.60,$23.57,$23.92,"$264,342,780","$14,633,432,192"
"Sep 18, 2021",$24.29,$25.15,$24.00,$24.54,"$295,373,763","$15,010,860,152"
"Sep 17, 2021",$26.25,$26.36,$24.02,$24.29,"$500,880,687","$14,855,721,838"
"Sep 16, 2021",$27.47,$27.60,$25.44,$26.27,"$640,739,164","$16,070,338,007"
"Sep 15, 2021",$25.66,$27.46,$24.73,$27.46,"$632,916,031","$16,798,497,798"
"Sep 14, 2021",$22.67,$25.92,$22.52,$25.65,"$586,779,522","$15,690,502,609"
"Sep 13, 2021",$23.74,$23.98,$21.49,$22.66,"$500,276,639","$13,857,776,777"
"Sep 12, 2021",$22.76,$24.20,$22.19,$23.69,"$450,727,925","$14,489,119,861"
"Sep 11, 2021",$22.30,$23.87,$22.29,$22.75,"$369,421,964","$13,914,830,470"
"Sep 10, 2021",$23.33,$24.25,$21.55,$22.32,"$531,194,133","$13,650,034,314"
"Sep 09, 2021",$22.87,$24.68,$22.80,$23.31,"$633,684,687","$14,257,099,687"
"Sep 08, 2021",$24.24,$24.93,$21.45,$23.18,"$814,511,850","$14,176,154,102"
"Sep 07, 2021",$28.83,$29.32,$21.50,$24.25,"$1,369,858,233","$14,832,352,349"
"Sep 06, 2021",$29.36,$30.28,$28.57,$28.86,"$724,297,233","$17,649,596,797"
"Sep 05, 2021",$28.57,$29.48,$28.37,$29.36,"$445,642,192","$17,960,589,699"
"Sep 04, 2021",$28.66,$29.44,$28.28,$28.62,"$497,493,157","$17,502,277,008"
"Sep 03, 2021",$29.95,$31.15,$28.38,$28.67,"$996,796,086","$17,533,653,098"
"Sep 02, 2021",$31.34,$31.39,$29.61,$29.98,"$460,923,590","$18,339,391,888"
"Sep 01, 2021",$29.34,$31.30,$28.73,$31.30,"$898,552,594","$19,142,288,788"
"Aug 31, 2021",$26.82,$29.71,$26.30,$29.42,"$785,364,067","$17,994,768,053"
"Aug 30, 2021",$26.81,$28.22,$25.64,$26.78,"$422,069,860","$16,378,376,850"
"Aug 29, 2021",$26.83,$27.66,$26.21,$26.81,"$302,596,119","$16,399,402,433"
"Aug 28, 2021",$27.41,$27.58,$26.69,$26.82,"$232,978,478","$16,401,625,280"
"Aug 27, 2021",$25.55,$27.48,$25.06,$27.37,"$370,325,245","$16,738,943,658"
"Aug 26, 2021",$27.08,$27.62,$25.18,$25.56,"$373,468,350","$15,634,582,373"
"Aug 25, 2021",$26.65,$27.44,$25.72,$27.02,"$346,837,564","$16,527,806,568"
"Aug 24, 2021",$28.83,$29.23,$26.55,$26.65,"$439,737,889","$16,296,797,688"
"Aug 23, 2021",$28.43,$29.61,$28.41,$28.79,"$391,967,807","$17,605,125,659"
"Aug 22, 2021",$28.24,$29.17,$27.32,$28.43,"$394,811,045","$16,699,458,500"
"Aug 21, 2021",$28.90,$29.74,$28.22,$28.25,"$420,152,579","$16,595,128,869"
"Aug 20, 2021",$27.95,$29.13,$27.57,$28.87,"$450,316,189","$16,958,216,773"
"Aug 19, 2021",$26.32,$27.96,$25.33,$27.96,"$522,441,763","$16,423,528,261"
"Aug 18, 2021",$26.41,$27.33,$25.52,$26.58,"$647,938,309","$15,615,857,415"
"Aug 17, 2021",$29.10,$30.80,$25.96,$26.42,"$699,103,599","$15,519,891,754"
"Aug 16, 2021",$30.27,$31.25,$29.06,$29.20,"$560,417,709","$17,155,135,930"
"Aug 15, 2021",$30.13,$30.42,$28.33,$30.25,"$420,500,473","$17,770,939,866"
"Aug 14, 2021",$30.51,$30.62,$28.74,$30.14,"$481,398,153","$17,703,500,012"
"Aug 13, 2021",$28.11,$30.59,$27.87,$30.57,"$563,806,530","$17,960,150,184"
"Aug 12, 2021",$29.00,$29.89,$26.91,$28.05,"$585,208,513","$16,475,521,041"
"Aug 11, 2021",$28.76,$30.38,$28.73,$29.00,"$673,710,086","$17,035,299,259"
"Aug 10, 2021",$28.35,$30.19,$28.22,$28.76,"$735,525,295","$16,892,885,129"
"Aug 09, 2021",$26.70,$28.77,$25.40,$28.40,"$575,462,715","$16,683,813,591"
"Aug 08, 2021",$28.30,$28.63,$26.02,$26.72,"$452,883,068","$15,696,933,989"
"Aug 07, 2021",$26.17,$29.00,$25.82,$28.19,"$657,129,565","$16,556,127,583"
"Aug 06, 2021",$25.44,$26.86,$24.55,$26.16,"$507,687,348","$15,366,855,842"
"Aug 05, 2021",$23.54,$25.51,$22.14,$25.44,"$701,727,726","$14,943,213,578"
"Aug 04, 2021",$21.33,$23.71,$20.81,$23.53,"$544,646,703","$13,818,926,860"
"Aug 03, 2021",$22.40,$22.73,$20.71,$21.28,"$497,818,522","$12,498,426,686"
"Aug 02, 2021",$22.00,$23.09,$21.43,$22.41,"$430,925,094","$13,163,069,198"
"Aug 01, 2021",$21.75,$23.21,$21.59,$22.03,"$490,870,113","$12,941,271,989"
"Jul 31, 2021",$20.92,$21.95,$20.73,$21.81,"$417,548,123","$12,811,642,612"
"Jul 30, 2021",$19.59,$21.03,$19.42,$20.97,"$528,084,944","$12,318,473,185"
"Jul 29, 2021",$19.05,$19.72,$18.67,$19.54,"$388,361,237","$11,478,672,238"
"Jul 28, 2021",$18.91,$19.44,$18.56,$19.02,"$431,734,062","$11,169,059,571"
"Jul 27, 2021",$18.53,$19.22,$17.74,$18.88,"$426,135,637","$11,090,870,101"
"Jul 26, 2021",$18.29,$20.27,$18.19,$18.57,"$564,412,316","$10,906,271,976"
"Jul 25, 2021",$18.24,$18.43,$17.26,$18.27,"$318,191,966","$10,731,069,069"
"Jul 24, 2021",$18.59,$18.92,$18.07,$18.28,"$325,806,068","$10,735,882,560"
"Jul 23, 2021",$17.58,$18.70,$16.98,$18.62,"$394,618,360","$10,938,488,091"
"Jul 22, 2021",$16.71,$17.60,$16.13,$17.60,"$371,465,656","$10,334,827,660"
"Jul 21, 2021",$14.57,$16.86,$14.05,$16.68,"$416,317,964","$9,796,435,475"
"Jul 20, 2021",$15.73,$15.95,$14.45,$14.60,"$371,509,356","$8,574,853,893"
"Jul 19, 2021",$16.32,$16.76,$15.43,$15.69,"$353,935,381","$9,214,567,471"
"Jul 18, 2021",$16.13,$17.16,$16.09,$16.36,"$319,630,224","$9,609,205,604"
"Jul 17, 2021",$16.36,$16.75,$15.96,$16.11,"$335,054,881","$9,459,578,921"
"Jul 16, 2021",$17.05,$17.59,$15.95,$16.41,"$382,003,612","$9,636,820,334"
"Jul 15, 2021",$17.89,$18.37,$16.83,$17.00,"$404,867,307","$9,981,862,716"
"Jul 14, 2021",$18.47,$18.52,$16.78,$17.87,"$452,806,171","$10,494,301,247"
"Jul 13, 2021",$19.58,$19.70,$18.20,$18.44,"$348,010,795","$10,828,891,757"
"Jul 12, 2021",$20.70,$21.40,$19.25,$19.59,"$356,522,125","$11,503,613,081"
"Jul 11, 2021",$20.24,$20.94,$20.01,$20.68,"$268,848,504","$12,145,668,778"
"Jul 10, 2021",$21.00,$21.51,$19.98,$20.24,"$259,378,363","$11,888,802,708"
"Jul 09, 2021",$20.35,$21.54,$19.80,$20.99,"$439,238,859","$12,324,327,229"
"Jul 08, 2021",$22.28,$22.30,$19.99,$20.40,"$491,809,315","$11,980,504,265"
"Jul 07, 2021",$22.40,$23.39,$21.76,$22.23,"$484,900,571","$13,055,787,884"
"Jul 06, 2021",$20.09,$23.19,$20.08,$22.40,"$815,123,869","$13,155,007,434"
"Jul 05, 2021",$20.77,$20.87,$19.18,$20.10,"$545,274,387","$11,801,301,167"
"Jul 04, 2021",$19.48,$21.48,$18.95,$20.77,"$540,490,915","$12,198,611,171"
"Jul 03, 2021",$18.23,$19.52,$17.85,$19.52,"$344,855,379","$11,466,088,853"
"Jul 02, 2021",$17.83,$18.24,$16.98,$18.24,"$307,045,716","$10,493,637,025"
"Jul 01, 2021",$19.28,$19.28,$17.59,$17.87,"$364,624,991","$10,279,957,542"
"Jun 30, 2021",$18.64,$19.29,$17.20,$19.28,"$397,542,621","$11,089,771,197"
"Jun 29, 2021",$17.74,$19.19,$17.68,$18.55,"$383,182,157","$10,673,136,671"
"Jun 28, 2021",$17.10,$18.13,$16.88,$17.68,"$306,684,346","$10,172,315,636"
"Jun 27, 2021",$16.15,$17.10,$15.67,$17.10,"$255,240,542","$9,833,906,940"
"Jun 26, 2021",$15.87,$16.45,$15.14,$16.10,"$284,658,409","$9,261,318,436"
"Jun 25, 2021",$18.06,$18.34,$15.73,$15.91,"$370,292,098","$9,148,938,768"
"Jun 24, 2021",$17.81,$18.55,$16.66,$18.05,"$366,440,877","$10,384,060,769"
"Jun 23, 2021",$16.40,$18.49,$15.84,$17.87,"$511,611,142","$10,279,845,500"
"Jun 22, 2021",$15.80,$17.10,$14.00,$16.38,"$706,248,217","$9,421,462,865"
"Jun 21, 2021",$20.74,$20.88,$15.79,$15.85,"$566,312,286","$9,116,830,854"
"Jun 20, 2021",$19.84,$21.05,$18.68,$20.81,"$368,331,090","$11,967,307,036"
"Jun 19, 2021",$20.42,$20.98,$19.86,$19.91,"$268,928,419","$11,452,122,423"
"Jun 18, 2021",$22.19,$22.26,$19.65,$20.39,"$330,277,776","$11,729,674,168"
"Jun 17, 2021",$21.85,$22.92,$21.50,$22.15,"$247,003,560","$12,742,855,496"
"Jun 16, 2021",$23.46,$23.57,$21.70,$21.83,"$344,163,561","$12,557,267,751"
"Jun 15, 2021",$24.11,$24.69,$23.20,$24.18,"$405,740,380","$13,907,887,559"
"Jun 14, 2021",$23.26,$24.22,$22.61,$23.41,"$418,305,189","$13,462,664,780"
"Jun 13, 2021",$21.31,$23.60,$20.52,$23.27,"$408,171,937","$13,386,217,336"
"Jun 12, 2021",$21.87,$21.91,$20.31,$21.32,"$379,030,854","$12,263,500,330"
"Jun 11, 2021",$23.61,$23.86,$21.46,$21.85,"$390,923,862","$12,567,169,058"
"Jun 10, 2021",$25.12,$25.25,$23.19,$23.60,"$399,429,441","$13,571,246,337"
"Jun 09, 2021",$23.44,$25.23,$22.27,$25.13,"$697,734,988","$14,451,165,014"
"Jun 08, 2021",$24.28,$24.62,$20.74,$23.53,"$583,658,979","$13,532,527,083"
"Jun 07, 2021",$25.90,$27.34,$24.01,$24.20,"$479,599,704","$13,669,613,802"
"Jun 06, 2021",$25.65,$26.44,$25.42,$25.91,"$333,386,144","$14,639,766,965"
"Jun 05, 2021",$26.46,$27.68,$25.23,$25.61,"$448,910,761","$14,467,273,503"
"Jun 04, 2021",$28.68,$28.68,$25.15,$26.44,"$603,761,573","$14,939,106,881"
"Jun 03, 2021",$27.64,$29.36,$26.95,$28.63,"$541,834,896","$16,174,756,433"
"Jun 02, 2021",$27.41,$28.80,$26.38,$27.63,"$558,113,727","$15,632,142,982"
"Jun 01, 2021",$28.27,$28.72,$26.01,$27.40,"$753,430,864","$15,498,319,589"
"May 31, 2021",$25.72,$28.40,$23.46,$28.37,"$1,058,080,597","$16,049,165,498"
"May 30, 2021",$23.18,$26.56,$21.78,$25.74,"$782,067,312","$14,562,759,376"
"May 29, 2021",$25.90,$27.53,$21.85,$23.18,"$817,413,607","$13,112,600,565"
"May 28, 2021",$28.47,$29.40,$24.98,$25.92,"$1,076,488,584","$14,665,351,852"
"May 27, 2021",$29.45,$29.90,$26.22,$28.37,"$999,766,482","$16,048,671,760"
"May 26, 2021",$25.16,$29.37,$24.61,$29.37,"$1,071,924,820","$16,612,979,709"
"May 25, 2021",$24.66,$26.66,$21.62,$25.20,"$1,386,905,999","$14,251,999,516"
"May 24, 2021",$16.74,$25.13,$16.57,$24.63,"$1,526,035,442","$13,930,831,718"
"May 23, 2021",$20.38,$21.30,$13.09,$16.84,"$1,320,921,899","$9,523,322,177"
"May 22, 2021",$21.96,$22.36,$18.51,$20.38,"$791,748,160","$11,529,596,763"
"May 21, 2021",$26.36,$27.95,$18.90,$21.90,"$1,076,267,674","$12,370,229,171"
"May 20, 2021",$23.16,$28.45,$20.11,$26.39,"$1,338,078,607","$14,907,921,550"
"May 19, 2021",$35.07,$35.49,$16.67,$23.43,"$2,241,014,905","$13,232,347,122"
"May 18, 2021",$33.25,$36.58,$33.03,$35.07,"$842,688,704","$19,626,879,067"
"May 17, 2021",$36.56,$36.56,$32.01,$33.29,"$974,771,404","$18,627,184,854"
"May 16, 2021",$36.55,$39.38,$34.54,$36.56,"$822,738,819","$20,459,744,565"
"May 15, 2021",$40.40,$42.37,$36.58,$36.58,"$1,049,908,753","$20,468,517,878"
"May 14, 2021",$37.34,$40.83,$37.16,$40.33,"$804,342,782","$22,565,343,611"
"May 13, 2021",$36.96,$40.27,$34.48,$37.37,"$1,409,570,978","$20,910,665,137"
"May 12, 2021",$38.52,$44.00,$36.04,$36.04,"$1,851,746,863","$20,165,651,659"
"May 11, 2021",$36.35,$38.51,$35.50,$38.49,"$705,090,608","$20,145,048,858"
"May 10, 2021",$39.42,$41.13,$33.60,$36.39,"$952,681,487","$19,044,881,038"
"May 09, 2021",$40.47,$40.70,$38.24,$39.43,"$663,372,004","$20,637,058,035"
"May 08, 2021",$39.76,$41.23,$39.19,$40.41,"$743,543,345","$21,148,433,286"
"May 07, 2021",$40.23,$41.21,$38.34,$39.78,"$993,781,915","$20,821,823,128"
"May 06, 2021",$42.44,$42.50,$39.98,$40.22,"$1,165,197,475","$21,050,622,369"
"May 05, 2021",$43.08,$44.90,$41.58,$42.50,"$1,469,755,008","$22,241,834,864"
"May 04, 2021",$42.29,$44.56,$39.97,$43.16,"$1,714,504,137","$22,591,622,401"
"May 03, 2021",$42.56,$44.97,$41.33,$42.32,"$1,178,971,606","$22,148,327,831"
"May 02, 2021",$40.33,$43.24,$39.34,$42.33,"$1,047,562,019","$22,153,449,417"
"May 01, 2021",$40.64,$41.25,$39.25,$40.20,"$747,988,502","$21,039,928,451"
"Apr 30, 2021",$41.04,$41.33,$39.17,$40.70,"$1,014,223,950","$21,300,516,809"
"Apr 29, 2021",$42.85,$43.89,$39.66,$41.03,"$1,081,575,233","$21,476,091,904"
"Apr 28, 2021",$39.63,$42.91,$37.79,$42.80,"$1,657,342,891","$22,402,526,994"
"Apr 27, 2021",$38.19,$40.47,$37.35,$39.61,"$1,159,853,793","$20,733,726,461"
"Apr 26, 2021",$34.34,$38.45,$34.17,$37.95,"$1,159,890,689","$19,860,031,140"
"Apr 25, 2021",$30.13,$34.74,$30.04,$33.89,"$1,068,206,314","$17,736,838,128"
"Apr 24, 2021",$32.94,$32.94,$29.97,$30.12,"$636,577,406","$15,762,155,172"
"Apr 23, 2021",$34.00,$34.78,$29.85,$32.88,"$1,631,826,790","$17,209,759,302"
"Apr 22, 2021",$33.42,$38.39,$32.79,$34.13,"$2,169,942,710","$17,863,796,138"
"Apr 21, 2021",$31.98,$36.43,$30.56,$33.60,"$1,456,435,098","$17,587,839,868"
"Apr 20, 2021",$31.39,$32.23,$28.40,$31.96,"$921,466,440","$16,729,068,566"
"Apr 19, 2021",$31.63,$32.69,$29.47,$31.45,"$847,494,415","$16,458,430,039"
"Apr 18, 2021",$35.15,$35.46,$27.69,$31.75,"$1,446,701,095","$16,615,561,412"
"Apr 17, 2021",$36.23,$37.56,$34.93,$35.10,"$653,849,649","$18,368,470,726"
"Apr 16, 2021",$37.76,$38.20,$34.41,$36.28,"$977,289,792","$18,988,246,867"
"Apr 15, 2021",$36.14,$39.52,$35.70,$37.85,"$1,267,323,240","$19,809,286,775"
"Apr 14, 2021",$35.40,$36.78,$33.39,$36.15,"$1,060,830,034","$18,920,565,234"
"Apr 13, 2021",$36.68,$37.13,$34.31,$35.32,"$1,201,797,905","$18,486,374,483"
"Apr 12, 2021",$29.97,$38.13,$29.61,$36.75,"$2,185,144,995","$19,235,064,188"
"Apr 11, 2021",$29.77,$30.71,$29.25,$29.98,"$447,643,489","$15,689,099,388"
"Apr 10, 2021",$29.55,$30.81,$29.22,$29.79,"$439,672,477","$15,590,603,698"
